sessao,minuto,hora,solar_kw,potencia_kw,temp_c,soc,comando
30,140,5.25,0.0,3.7,34.8,66.9,REDE_POTENCIA_REDUZIDA
30,145,5.33,0.0,3.7,35.1,67.6,REDE_POTENCIA_REDUZIDA
30,150,5.42,0.0,3.7,35.3,68.3,REDE_POTENCIA_REDUZIDA
30,155,5.5,0.0,3.7,35.5,69.0,REDE_POTENCIA_REDUZIDA
30,160,5.58,0.0,3.7,35.8,69.7,REDE_POTENCIA_REDUZIDA
30,165,5.67,0.0,3.7,35.7,70.4,REDE_POTENCIA_REDUZIDA
30,170,5.75,0.0,3.7,35.9,71.1,REDE_POTENCIA_REDUZIDA
30,175,5.83,0.0,3.7,35.9,71.8,REDE_POTENCIA_REDUZIDA
30,180,5.92,0.0,3.7,36.0,72.5,REDE_POTENCIA_REDUZIDA
30,185,6.0,0.0,3.7,36.1,73.2,REDE_POTENCIA_REDUZIDA
30,190,6.08,0.18,3.7,36.1,73.9,REDE_POTENCIA_REDUZIDA
30,195,6.17,0.41,3.7,35.8,74.7,REDE_POTENCIA_REDUZIDA
30,200,6.25,0.6,7.4,36.3,76.1,HIBRIDO_SOLAR_REDE
30,205,6.33,0.68,7.4,36.9,77.5,HIBRIDO_SOLAR_REDE
30,210,6.42,0.82,7.4,37.3,78.9,HIBRIDO_SOLAR_REDE
30,215,6.5,1.19,7.4,37.7,80.0,HIBRIDO_SOLAR_REDE
31,5,15.0,6.5,7.4,26.1,11.4,HIBRIDO_SOLAR_REDE
31,10,15.08,5.61,7.4,27.5,12.8,HIBRIDO_SOLAR_REDE
31,15,15.17,6.56,7.4,29.0,14.3,HIBRIDO_SOLAR_REDE
31,20,15.25,6.18,7.4,30.3,15.7,HIBRIDO_SOLAR_REDE
31,25,15.33,5.71,7.4,31.1,17.1,HIBRIDO_SOLAR_REDE
31,30,15.42,5.23,7.4,32.2,18.5,HIBRIDO_SOLAR_REDE
31,35,15.5,5.09,7.4,33.0,19.9,HIBRIDO_SOLAR_REDE
31,40,15.58,5.46,7.4,34.0,21.3,HIBRIDO_SOLAR_REDE
31,45,15.67,4.34,7.4,34.8,22.8,HIBRIDO_SOLAR_REDE
31,50,15.75,5.2,7.4,35.4,24.2,HIBRIDO_SOLAR_REDE
31,55,15.83,4.48,7.4,36.0,25.6,HIBRIDO_SOLAR_REDE
31,60,15.92,3.99,7.4,36.4,27.0,HIBRIDO_SOLAR_REDE
31,65,16.0,4.16,7.4,36.9,28.4,HIBRIDO_SOLAR_REDE
31,70,16.08,4.2,7.4,37.2,29.9,HIBRIDO_SOLAR_REDE
31,75,16.17,4.39,7.4,37.5,31.3,HIBRIDO_SOLAR_REDE
31,80,16.25,4.02,7.4,38.1,32.7,HIBRIDO_SOLAR_REDE
31,85,16.33,3.21,7.4,38.8,34.1,HIBRIDO_SOLAR_REDE
31,90,16.42,3.88,7.4,38.9,35.5,HIBRIDO_SOLAR_REDE
31,95,16.5,3.17,7.4,39.3,36.9,HIBRIDO_SOLAR_REDE
31,100,16.58,3.16,7.4,39.5,38.4,HIBRIDO_SOLAR_REDE
31,105,16.67,3.41,7.4,40.1,39.8,HIBRIDO_SOLAR_REDE
31,110,16.75,2.65,7.4,40.5,41.2,HIBRIDO_SOLAR_REDE
31,115,16.83,2.78,7.4,40.7,42.6,HIBRIDO_SOLAR_REDE
31,120,16.92,2.16,7.4,41.0,44.0,HIBRIDO_SOLAR_REDE
31,125,17.0,2.19,7.4,41.2,45.5,HIBRIDO_SOLAR_REDE
31,130,17.08,1.83,7.4,41.1,46.9,HIBRIDO_SOLAR_REDE
31,135,17.17,1.96,7.4,41.5,48.3,HIBRIDO_SOLAR_REDE
31,140,17.25,1.57,7.4,41.6,49.7,HIBRIDO_SOLAR_REDE
31,145,17.33,1.6,7.4,41.8,51.1,HIBRIDO_SOLAR_REDE
31,150,17.42,1.35,7.4,41.9,52.6,HIBRIDO_SOLAR_REDE
31,155,17.5,1.13,7.4,41.7,54.0,HIBRIDO_SOLAR_REDE
31,160,17.58,1.04,7.4,41.9,55.4,HIBRIDO_SOLAR_REDE
31,165,17.67,0.86,7.4,41.8,56.8,HIBRIDO_SOLAR_REDE
31,170,17.75,0.6,7.4,41.8,58.2,HIBRIDO_SOLAR_REDE
31,175,17.83,0.33,3.7,41.0,58.9,REDE_POTENCIA_REDUZIDA
31,180,17.92,0.19,3.7,40.5,59.6,REDE_POTENCIA_REDUZIDA
31,185,18.0,0.0,3.7,40.0,60.4,REDE_POTENCIA_REDUZIDA
31,190,18.08,0.0,3.7,39.6,61.1,REDE_POTENCIA_REDUZIDA
31,195,18.17,0.0,3.7,39.1,61.8,REDE_POTENCIA_REDUZIDA
31,200,18.25,0.0,3.7,38.9,62.5,REDE_POTENCIA_REDUZIDA
31,205,18.33,0.0,3.7,38.7,63.2,REDE_POTENCIA_REDUZIDA
31,210,18.42,0.0,3.7,38.3,63.9,REDE_POTENCIA_REDUZIDA
31,215,18.5,0.0,3.7,37.8,64.6,REDE_POTENCIA_REDUZIDA
31,220,18.58,0.0,3.7,37.4,65.3,REDE_POTENCIA_REDUZIDA
31,225,18.67,0.0,3.7,37.1,66.0,REDE_POTENCIA_REDUZIDA
31,230,18.75,0.0,3.7,37.1,66.7,REDE_POTENCIA_REDUZIDA
31,235,18.83,0.0,3.7,37.0,67.4,REDE_POTENCIA_REDUZIDA
31,240,18.92,0.0,3.7,36.8,68.2,REDE_POTENCIA_REDUZIDA
31,245,19.0,0.0,3.7,36.6,68.9,REDE_POTENCIA_REDUZIDA
31,250,19.08,0.0,3.7,36.2,69.6,REDE_POTENCIA_REDUZIDA
31,255,19.17,0.0,3.7,35.8,70.3,REDE_POTENCIA_REDUZIDA
31,260,19.25,0.0,3.7,35.6,71.0,REDE_POTENCIA_REDUZIDA
31,265,19.33,0.0,3.7,35.3,71.7,REDE_POTENCIA_REDUZIDA
31,270,19.42,0.0,3.7,34.9,72.4,REDE_POTENCIA_REDUZIDA
31,275,19.5,0.0,3.7,34.9,73.1,REDE_POTENCIA_REDUZIDA
31,280,19.58,0.0,3.7,34.9,73.8,REDE_POTENCIA_REDUZIDA
31,285,19.67,0.0,3.7,34.7,74.5,REDE_POTENCIA_REDUZIDA
31,290,19.75,0.0,3.7,34.9,75.2,REDE_POTENCIA_REDUZIDA
31,295,19.83,0.0,3.7,34.7,76.0,REDE_POTENCIA_REDUZIDA
31,300,19.92,0.0,3.7,34.9,76.7,REDE_POTENCIA_REDUZIDA
31,305,20.0,0.0,3.7,34.7,77.4,REDE_POTENCIA_REDUZIDA
31,310,20.08,0.0,3.7,34.7,78.1,REDE_POTENCIA_REDUZIDA
31,315,20.17,0.0,3.7,34.4,78.8,REDE_POTENCIA_REDUZIDA
31,320,20.25,0.0,3.7,34.6,79.5,REDE_POTENCIA_REDUZIDA
31,325,20.33,0.0,3.7,34.6,80.2,REDE_POTENCIA_REDUZIDA
31,330,20.42,0.0,2.22,34.3,80.6,REDE_POTENCIA_REDUZIDA
31,335,20.5,0.0,2.22,34.2,81.1,REDE_POTENCIA_REDUZIDA
31,340,20.58,0.0,2.22,33.9,81.5,REDE_POTENCIA_REDUZIDA
31,345,20.67,0.0,2.22,33.6,81.9,REDE_POTENCIA_REDUZIDA
31,350,20.75,0.0,2.22,33.2,82.3,REDE_POTENCIA_REDUZIDA
31,355,20.83,0.0,2.22,33.0,82.8,REDE_POTENCIA_REDUZIDA
31,360,20.92,0.0,2.22,32.5,83.2,REDE_POTENCIA_REDUZIDA
31,365,21.0,0.0,2.22,32.5,83.6,REDE_POTENCIA_REDUZIDA
31,370,21.08,0.0,2.22,32.6,84.0,REDE_POTENCIA_REDUZIDA
31,375,21.17,0.0,2.22,32.2,84.5,REDE_POTENCIA_REDUZIDA
31,380,21.25,0.0,2.22,31.9,84.9,REDE_POTENCIA_REDUZIDA
31,385,21.33,0.0,2.22,31.9,85.3,REDE_POTENCIA_REDUZIDA
31,390,21.42,0.0,2.22,31.7,85.7,REDE_POTENCIA_REDUZIDA
31,395,21.5,0.0,2.22,31.6,86.2,REDE_POTENCIA_REDUZIDA
31,400,21.58,0.0,2.22,31.5,86.6,REDE_POTENCIA_REDUZIDA
31,405,21.67,0.0,2.22,31.3,87.0,REDE_POTENCIA_REDUZIDA
31,410,21.75,0.0,2.22,31.4,87.4,REDE_POTENCIA_REDUZIDA
31,415,21.83,0.0,2.22,31.1,87.9,REDE_POTENCIA_REDUZIDA
31,420,21.92,0.0,2.22,30.9,88.3,REDE_POTENCIA_REDUZIDA
31,425,22.0,0.0,2.22,30.8,88.7,REDE_POTENCIA_REDUZIDA
31,430,22.08,0.0,2.22,30.8,89.1,REDE_POTENCIA_REDUZIDA
31,435,22.17,0.0,2.22,30.7,89.6,REDE_POTENCIA_REDUZIDA
31,440,22.25,0.0,2.22,30.8,90.0,REDE_POTENCIA_REDUZIDA
31,445,22.33,0.0,2.22,30.9,90.0,REDE_POTENCIA_REDUZIDA
32,5,19.0,0.0,3.7,29.7,47.9,REDE_POTENCIA_REDUZIDA
32,10,19.08,0.0,3.7,30.3,48.9,REDE_POTENCIA_REDUZIDA
32,15,19.17,0.0,3.7,31.0,49.8,REDE_POTENCIA_REDUZIDA
32,20,19.25,0.0,3.7,31.6,50.8,REDE_POTENCIA_REDUZIDA
32,25,19.33,0.0,3.7,32.4,51.7,REDE_POTENCIA_REDUZIDA
32,30,19.42,0.0,3.7,32.6,52.7,REDE_POTENCIA_REDUZIDA
32,35,19.5,0.0,3.7,32.9,53.6,REDE_POTENCIA_REDUZIDA
32,40,19.58,0.0,3.7,33.4,54.5,REDE_POTENCIA_REDUZIDA
32,45,19.67,0.0,3.7,33.7,55.5,REDE_POTENCIA_REDUZIDA
32,50,19.75,0.0,3.7,34.0,56.4,REDE_POTENCIA_REDUZIDA
32,55,19.83,0.0,3.7,34.4,57.4,REDE_POTENCIA_REDUZIDA
32,60,19.92,0.0,3.7,34.5,58.3,REDE_POTENCIA_REDUZIDA
32,65,20.0,0.0,3.7,34.6,59.3,REDE_POTENCIA_REDUZIDA
32,70,20.08,0.0,3.7,35.1,60.2,REDE_POTENCIA_REDUZIDA
32,75,20.17,0.0,3.7,35.3,61.1,REDE_POTENCIA_REDUZIDA
32,80,20.25,0.0,3.7,35.6,62.1,REDE_POTENCIA_REDUZIDA
32,85,20.33,0.0,3.7,35.6,63.0,REDE_POTENCIA_REDUZIDA
32,90,20.42,0.0,3.7,35.9,64.0,REDE_POTENCIA_REDUZIDA
32,95,20.5,0.0,3.7,35.9,64.9,REDE_POTENCIA_REDUZIDA
32,100,20.58,0.0,3.7,36.0,65.8,REDE_POTENCIA_REDUZIDA
32,105,20.67,0.0,3.7,36.1,66.8,REDE_POTENCIA_REDUZIDA
32,110,20.75,0.0,3.7,36.4,67.7,REDE_POTENCIA_REDUZIDA
32,115,20.83,0.0,3.7,36.3,68.7,REDE_POTENCIA_REDUZIDA
32,120,20.92,0.0,3.7,36.5,69.6,REDE_POTENCIA_REDUZIDA
32,125,21.0,0.0,3.7,36.4,70.6,REDE_POTENCIA_REDUZIDA
32,130,21.08,0.0,3.7,36.6,71.5,REDE_POTENCIA_REDUZIDA
32,135,21.17,0.0,3.7,36.8,72.4,REDE_POTENCIA_REDUZIDA
32,140,21.25,0.0,3.7,36.7,73.4,REDE_POTENCIA_REDUZIDA
32,145,21.33,0.0,3.7,36.6,74.3,REDE_POTENCIA_REDUZIDA
32,150,21.42,0.0,3.7,36.6,75.3,REDE_POTENCIA_REDUZIDA
32,155,21.5,0.0,3.7,36.7,76.2,REDE_POTENCIA_REDUZIDA
32,160,21.58,0.0,3.7,36.9,77.2,REDE_POTENCIA_REDUZIDA
32,165,21.67,0.0,3.7,36.9,78.1,REDE_POTENCIA_REDUZIDA
32,170,21.75,0.0,3.7,36.9,79.0,REDE_POTENCIA_REDUZIDA
32,175,21.83,0.0,3.7,37.3,80.0,REDE_POTENCIA_REDUZIDA
32,180,21.92,0.0,3.7,37.7,80.9,REDE_POTENCIA_REDUZIDA
32,185,22.0,0.0,2.22,37.2,81.5,REDE_POTENCIA_REDUZIDA
32,190,22.08,0.0,2.22,37.1,82.1,REDE_POTENCIA_REDUZIDA
32,195,22.17,0.0,2.22,36.9,82.6,REDE_POTENCIA_REDUZIDA
32,200,22.25,0.0,2.22,37.0,83.2,REDE_POTENCIA_REDUZIDA
32,205,22.33,0.0,2.22,36.8,83.8,REDE_POTENCIA_REDUZIDA
32,210,22.42,0.0,2.22,36.8,84.3,REDE_POTENCIA_REDUZIDA
32,215,22.5,0.0,2.22,36.8,84.9,REDE_POTENCIA_REDUZIDA
32,220,22.58,0.0,2.22,36.4,85.5,REDE_POTENCIA_REDUZIDA
32,225,22.67,0.0,2.22,36.0,86.0,REDE_POTENCIA_REDUZIDA
32,230,22.75,0.0,2.22,35.7,86.6,REDE_POTENCIA_REDUZIDA
32,235,22.83,0.0,2.22,35.9,87.1,REDE_POTENCIA_REDUZIDA
32,240,22.92,0.0,2.22,35.6,87.7,REDE_POTENCIA_REDUZIDA
32,245,23.0,0.0,2.22,35.5,88.3,REDE_POTENCIA_REDUZIDA
32,250,23.08,0.0,2.22,35.2,88.8,REDE_POTENCIA_REDUZIDA
32,255,23.17,0.0,2.22,35.1,89.4,REDE_POTENCIA_REDUZIDA
32,260,23.25,0.0,2.22,34.9,90.0,REDE_POTENCIA_REDUZIDA
32,265,23.33,0.0,2.22,35.0,90.5,REDE_POTENCIA_REDUZIDA
32,270,23.42,0.0,2.22,35.1,91.1,REDE_POTENCIA_REDUZIDA
32,275,23.5,0.0,2.22,35.2,91.7,REDE_POTENCIA_REDUZIDA
32,280,23.58,0.0,2.22,35.1,92.2,REDE_POTENCIA_REDUZIDA
32,285,23.67,0.0,2.22,35.1,92.8,REDE_POTENCIA_REDUZIDA
32,290,23.75,0.0,2.22,34.8,93.4,REDE_POTENCIA_REDUZIDA
32,295,23.83,0.0,2.22,34.8,93.9,REDE_POTENCIA_REDUZIDA
32,300,23.92,0.0,2.22,34.5,94.5,REDE_POTENCIA_REDUZIDA
32,305,0.0,0.0,2.22,34.3,95.1,REDE_POTENCIA_REDUZIDA
32,310,0.08,0.0,2.22,34.5,95.6,REDE_POTENCIA_REDUZIDA
32,315,0.17,0.0,2.22,34.3,96.2,REDE_POTENCIA_REDUZIDA
32,320,0.25,0.0,2.22,34.5,96.8,REDE_POTENCIA_REDUZIDA
32,325,0.33,0.0,2.22,34.5,97.3,REDE_POTENCIA_REDUZIDA
32,330,0.42,0.0,2.22,34.6,97.9,REDE_POTENCIA_REDUZIDA
32,335,0.5,0.0,2.22,34.3,98.5,REDE_POTENCIA_REDUZIDA
32,340,0.58,0.0,2.22,34.2,99.0,REDE_POTENCIA_REDUZIDA
32,345,0.67,0.0,2.22,34.1,99.6,REDE_POTENCIA_REDUZIDA
32,350,0.75,0.0,2.22,34.4,100.0,REDE_POTENCIA_REDUZIDA
33,5,0.0,0.0,3.7,33.9,10.6,REDE_POTENCIA_REDUZIDA
33,10,0.08,0.0,3.7,34.6,11.3,REDE_POTENCIA_REDUZIDA
33,15,0.17,0.0,3.7,35.4,11.9,REDE_POTENCIA_REDUZIDA
33,20,0.25,0.0,3.7,36.0,12.5,REDE_POTENCIA_REDUZIDA
33,25,0.33,0.0,3.7,36.5,13.2,REDE_POTENCIA_REDUZIDA
33,30,0.42,0.0,3.7,37.0,13.8,REDE_POTENCIA_REDUZIDA
33,35,0.5,0.0,3.7,37.3,14.4,REDE_POTENCIA_REDUZIDA
33,40,0.58,0.0,3.7,37.9,15.1,REDE_POTENCIA_REDUZIDA
33,45,0.67,0.0,3.7,38.0,15.7,REDE_POTENCIA_REDUZIDA
33,50,0.75,0.0,3.7,38.1,16.3,REDE_POTENCIA_REDUZIDA
33,55,0.83,0.0,3.7,38.5,16.9,REDE_POTENCIA_REDUZIDA
33,60,0.92,0.0,3.7,38.6,17.6,REDE_POTENCIA_REDUZIDA
33,65,1.0,0.0,3.7,38.7,18.2,REDE_POTENCIA_REDUZIDA
33,70,1.08,0.0,3.7,38.7,18.8,REDE_POTENCIA_REDUZIDA
33,75,1.17,0.0,3.7,39.1,19.5,REDE_POTENCIA_REDUZIDA
33,80,1.25,0.0,3.7,39.3,20.1,REDE_POTENCIA_REDUZIDA
33,85,1.33,0.0,3.7,39.5,20.7,REDE_POTENCIA_REDUZIDA
33,90,1.42,0.0,3.7,39.7,21.4,REDE_POTENCIA_REDUZIDA
33,95,1.5,0.0,3.7,39.9,22.0,REDE_POTENCIA_REDUZIDA
33,100,1.58,0.0,3.7,40.3,22.6,REDE_POTENCIA_REDUZIDA
33,105,1.67,0.0,3.7,40.6,23.3,REDE_POTENCIA_REDUZIDA
33,110,1.75,0.0,3.7,40.7,23.9,REDE_POTENCIA_REDUZIDA
33,115,1.83,0.0,3.7,41.0,24.5,REDE_POTENCIA_REDUZIDA
33,120,1.92,0.0,3.7,40.9,25.2,REDE_POTENCIA_REDUZIDA
33,125,2.0,0.0,3.7,40.8,25.8,REDE_POTENCIA_REDUZIDA
33,130,2.08,0.0,3.7,40.8,26.4,REDE_POTENCIA_REDUZIDA
33,135,2.17,0.0,3.7,41.2,27.1,REDE_POTENCIA_REDUZIDA
33,140,2.25,0.0,3.7,41.3,27.7,REDE_POTENCIA_REDUZIDA
33,145,2.33,0.0,3.7,41.5,28.3,REDE_POTENCIA_REDUZIDA
33,150,2.42,0.0,3.7,41.6,29.0,REDE_POTENCIA_REDUZIDA
33,155,2.5,0.0,3.7,41.7,29.6,REDE_POTENCIA_REDUZIDA
33,160,2.58,0.0,3.7,41.6,30.2,REDE_POTENCIA_REDUZIDA
33,165,2.67,0.0,3.7,41.4,30.8,REDE_POTENCIA_REDUZIDA
33,170,2.75,0.0,3.7,41.7,31.5,REDE_POTENCIA_REDUZIDA
33,175,2.83,0.0,3.7,41.8,32.1,REDE_POTENCIA_REDUZIDA
33,180,2.92,0.0,3.7,41.9,32.7,REDE_POTENCIA_REDUZIDA
33,185,3.0,0.0,3.7,41.7,33.4,REDE_POTENCIA_REDUZIDA
33,190,3.08,0.0,3.7,41.9,34.0,REDE_POTENCIA_REDUZIDA
33,195,3.17,0.0,3.7,42.2,34.6,REDE_POTENCIA_REDUZIDA
33,200,3.25,0.0,3.7,42.1,35.3,REDE_POTENCIA_REDUZIDA
33,205,3.33,0.0,3.7,42.1,35.9,REDE_POTENCIA_REDUZIDA
33,210,3.42,0.0,3.7,42.3,36.5,REDE_POTENCIA_REDUZIDA
33,215,3.5,0.0,3.7,42.5,37.2,REDE_POTENCIA_REDUZIDA
33,220,3.58,0.0,3.7,42.6,37.8,REDE_POTENCIA_REDUZIDA
33,225,3.67,0.0,3.7,42.6,38.4,REDE_POTENCIA_REDUZIDA
33,230,3.75,0.0,3.7,42.4,39.1,REDE_POTENCIA_REDUZIDA
33,235,3.83,0.0,3.7,42.5,39.7,REDE_POTENCIA_REDUZIDA
33,240,3.92,0.0,3.7,42.3,40.3,REDE_POTENCIA_REDUZIDA
33,245,4.0,0.0,3.7,42.2,41.0,REDE_POTENCIA_REDUZIDA
33,250,4.08,0.0,3.7,42.0,41.6,REDE_POTENCIA_REDUZIDA
33,255,4.17,0.0,3.7,41.8,42.2,REDE_POTENCIA_REDUZIDA
33,260,4.25,0.0,3.7,41.6,42.9,REDE_POTENCIA_REDUZIDA
33,265,4.33,0.0,3.7,41.9,43.5,REDE_POTENCIA_REDUZIDA
33,270,4.42,0.0,3.7,42.1,44.1,REDE_POTENCIA_REDUZIDA
33,275,4.5,0.0,3.7,42.0,44.7,REDE_POTENCIA_REDUZIDA
33,280,4.58,0.0,3.7,42.2,45.4,REDE_POTENCIA_REDUZIDA
33,285,4.67,0.0,3.7,41.9,46.0,REDE_POTENCIA_REDUZIDA
33,290,4.75,0.0,3.7,41.8,46.6,REDE_POTENCIA_REDUZIDA
33,295,4.83,0.0,3.7,41.8,47.3,REDE_POTENCIA_REDUZIDA
33,300,4.92,0.0,3.7,41.9,47.9,REDE_POTENCIA_REDUZIDA
33,305,5.0,0.0,3.7,41.8,48.5,REDE_POTENCIA_REDUZIDA
33,310,5.08,0.0,3.7,41.7,49.2,REDE_POTENCIA_REDUZIDA
33,315,5.17,0.0,3.7,41.7,49.8,REDE_POTENCIA_REDUZIDA
33,320,5.25,0.0,3.7,41.6,50.4,REDE_POTENCIA_REDUZIDA
33,325,5.33,0.0,3.7,41.7,51.1,REDE_POTENCIA_REDUZIDA
33,330,5.42,0.0,3.7,41.5,51.7,REDE_POTENCIA_REDUZIDA
33,335,5.5,0.0,3.7,41.3,52.3,REDE_POTENCIA_REDUZIDA
33,340,5.58,0.0,3.7,41.3,53.0,REDE_POTENCIA_REDUZIDA
33,345,5.67,0.0,3.7,41.2,53.6,REDE_POTENCIA_REDUZIDA
33,350,5.75,0.0,3.7,41.4,54.2,REDE_POTENCIA_REDUZIDA
33,355,5.83,0.0,3.7,41.6,54.9,REDE_POTENCIA_REDUZIDA
33,360,5.92,0.0,3.7,41.4,55.5,REDE_POTENCIA_REDUZIDA
33,365,6.0,0.0,3.7,41.4,56.1,REDE_POTENCIA_REDUZIDA
33,370,6.08,0.18,3.7,41.3,56.8,REDE_POTENCIA_REDUZIDA
33,375,6.17,0.36,3.7,41.5,57.4,REDE_POTENCIA_REDUZIDA
33,380,6.25,0.55,7.4,42.4,58.6,HIBRIDO_SOLAR_REDE
33,385,6.33,0.74,7.4,43.3,59.9,HIBRIDO_SOLAR_REDE
33,390,6.42,0.95,7.4,43.9,61.2,HIBRIDO_SOLAR_REDE
33,395,6.5,1.13,7.4,44.2,62.4,HIBRIDO_SOLAR_REDE
33,400,6.58,1.45,7.4,44.8,63.7,HIBRIDO_SOLAR_REDE
33,405,6.67,1.54,7.4,45.5,65.0,HIBRIDO_SOLAR_REDE
33,410,6.75,1.68,3.7,45.0,65.6,REDUCAO_TERMICA
33,415,6.83,1.98,3.7,45.0,66.2,REDUCAO_TERMICA
33,420,6.92,1.92,3.7,44.5,66.9,REDUCAO_TERMICA
33,425,7.0,2.13,3.7,44.1,67.5,REDUCAO_TERMICA
33,430,7.08,2.47,3.7,44.2,68.1,REDUCAO_TERMICA
33,435,7.17,2.66,3.7,44.0,68.8,REDUCAO_TERMICA
33,440,7.25,2.99,3.7,43.9,69.4,REDUCAO_TERMICA
33,445,7.33,2.94,3.7,43.9,70.0,REDUCAO_TERMICA
33,450,7.42,3.27,3.7,43.7,70.7,REDUCAO_TERMICA
33,455,7.5,3.68,3.7,43.4,71.3,REDUCAO_TERMICA
33,460,7.58,3.92,3.7,43.3,71.9,REDUCAO_TERMICA
33,465,7.67,3.76,3.7,43.0,72.5,REDUCAO_TERMICA
33,470,7.75,3.94,3.7,42.7,73.2,REDUCAO_TERMICA
33,475,7.83,4.43,3.7,42.4,73.8,REDUCAO_TERMICA
33,480,7.92,4.2,3.7,42.3,74.4,REDUCAO_TERMICA
33,485,8.0,3.86,3.7,42.3,75.1,REDUCAO_TERMICA
33,490,8.08,5.0,3.7,42.5,75.7,REDUCAO_TERMICA
33,495,8.17,4.83,3.7,42.6,76.3,REDUCAO_TERMICA
33,500,8.25,4.92,3.7,42.8,77.0,REDUCAO_TERMICA
33,505,8.33,4.92,3.7,42.5,77.6,REDUCAO_TERMICA
33,510,8.42,5.79,3.7,42.3,78.2,REDUCAO_TERMICA
33,515,8.5,5.86,3.7,42.2,78.9,REDUCAO_TERMICA
33,520,8.58,5.75,3.7,42.2,79.5,REDUCAO_TERMICA
33,525,8.67,5.01,3.7,42.1,80.0,REDUCAO_TERMICA
34,5,5.0,0.0,3.7,30.3,36.7,REDE_POTENCIA_REDUZIDA
34,10,5.08,0.0,3.7,31.3,37.4,REDE_POTENCIA_REDUZIDA
34,15,5.17,0.0,3.7,31.9,38.1,REDE_POTENCIA_REDUZIDA
34,20,5.25,0.0,3.7,32.4,38.8,REDE_POTENCIA_REDUZIDA
34,25,5.33,0.0,3.7,32.8,39.5,REDE_POTENCIA_REDUZIDA
34,30,5.42,0.0,3.7,33.1,40.3,REDE_POTENCIA_REDUZIDA
34,35,5.5,0.0,3.7,33.3,41.0,REDE_POTENCIA_REDUZIDA
34,40,5.58,0.0,3.7,33.9,41.7,REDE_POTENCIA_REDUZIDA
34,45,5.67,0.0,3.7,34.0,42.4,REDE_POTENCIA_REDUZIDA
34,50,5.75,0.0,3.7,34.5,43.1,REDE_POTENCIA_REDUZIDA
34,55,5.83,0.0,3.7,34.6,43.8,REDE_POTENCIA_REDUZIDA
34,60,5.92,0.0,3.7,35.1,44.5,REDE_POTENCIA_REDUZIDA
34,65,6.0,0.0,3.7,35.2,45.2,REDE_POTENCIA_REDUZIDA
34,70,6.08,0.18,3.7,35.6,45.9,REDE_POTENCIA_REDUZIDA
34,75,6.17,0.41,3.7,35.8,46.6,REDE_POTENCIA_REDUZIDA
34,80,6.25,0.6,7.4,36.9,48.1,HIBRIDO_SOLAR_REDE
34,85,6.33,0.82,7.4,37.6,49.5,HIBRIDO_SOLAR_REDE
34,90,6.42,1.06,7.4,38.2,50.9,HIBRIDO_SOLAR_REDE
34,95,6.5,1.18,7.4,38.7,52.3,HIBRIDO_SOLAR_REDE
34,100,6.58,1.41,7.4,39.3,53.7,HIBRIDO_SOLAR_REDE
34,105,6.67,1.53,7.4,39.7,55.1,HIBRIDO_SOLAR_REDE
34,110,6.75,1.94,7.4,40.1,56.6,HIBRIDO_SOLAR_REDE
34,115,6.83,1.75,7.4,40.9,58.0,HIBRIDO_SOLAR_REDE
34,120,6.92,2.23,7.4,41.8,59.4,HIBRIDO_SOLAR_REDE
34,125,7.0,2.53,7.4,42.3,60.8,HIBRIDO_SOLAR_REDE
34,130,7.08,2.71,7.4,43.0,62.2,HIBRIDO_SOLAR_REDE
34,135,7.17,2.97,7.4,43.5,63.7,HIBRIDO_SOLAR_REDE
34,140,7.25,2.63,7.4,43.8,65.1,HIBRIDO_SOLAR_REDE
34,145,7.33,3.38,7.4,44.4,66.5,HIBRIDO_SOLAR_REDE
34,150,7.42,3.46,7.4,44.7,67.9,HIBRIDO_SOLAR_REDE
34,155,7.5,3.42,7.4,45.1,69.3,HIBRIDO_SOLAR_REDE
34,160,7.58,3.46,3.7,44.3,70.0,REDUCAO_TERMICA
34,165,7.67,4.19,3.7,43.7,70.7,REDUCAO_TERMICA
34,170,7.75,4.19,3.7,43.4,71.5,REDUCAO_TERMICA
34,175,7.83,4.6,3.7,43.0,72.2,REDUCAO_TERMICA
34,180,7.92,3.73,3.7,42.8,72.9,REDUCAO_TERMICA
34,185,8.0,4.6,3.7,42.7,73.6,REDUCAO_TERMICA
34,190,8.08,4.3,3.7,42.5,74.3,REDUCAO_TERMICA
34,195,8.17,4.94,3.7,42.1,75.0,REDUCAO_TERMICA
34,200,8.25,4.61,3.7,41.6,75.7,REDUCAO_TERMICA
34,205,8.33,5.66,3.7,41.3,76.4,REDUCAO_TERMICA
34,210,8.42,4.84,3.7,41.4,77.1,REDUCAO_TERMICA
34,215,8.5,5.83,3.7,41.4,77.8,REDUCAO_TERMICA
34,220,8.58,5.72,3.7,41.5,78.5,REDUCAO_TERMICA
34,225,8.67,5.33,3.7,41.3,79.3,REDUCAO_TERMICA
34,230,8.75,5.22,3.7,41.0,80.0,REDUCAO_TERMICA
34,235,8.83,6.1,3.7,40.9,80.0,REDUCAO_TERMICA
35,5,2.0,0.0,3.7,23.9,41.5,REDE_POTENCIA_REDUZIDA
35,10,2.08,0.0,3.7,24.6,42.1,REDE_POTENCIA_REDUZIDA
35,15,2.17,0.0,3.7,25.0,42.6,REDE_POTENCIA_REDUZIDA
35,20,2.25,0.0,3.7,25.3,43.2,REDE_POTENCIA_REDUZIDA
